Time_s,Temperature_C,Humidity_%,Pressure_hPa,Lat,Lng,Alt_m,Fix,Sats,AccelX_g,AccelY_g,AccelZ_g,GyroX_deg_s,GyroY_deg_s,GyroZ_deg_s,TotalAccel,FlightStarted,ParachuteState,VideoSegment
8.139,22.76,70.53,1004.30,0.000000,0.000000,0.00,0,1,-0.7666,-0.3762,0.2546,-1.3969,60.8168,19.5038,0.891,0,NONE,2
8.194,22.77,70.53,1004.34,0.000000,0.000000,0.00,0,1,-0.7893,-0.3030,0.2551,23.2595,-5.6641,26.5420,0.883,0,NONE,2
8.256,22.77,70.53,1004.34,0.000000,0.000000,0.00,0,1,-0.7556,-0.3394,0.2229,20.5191,-7.0229,-14.6031,0.858,0,NONE,2
8.339,22.75,70.51,1004.29,0.000000,0.000000,0.00,0,1,-0.7957,-0.3582,0.2683,42.1603,15.9084,-5.1985,0.913,0,NONE,2
8.394,22.78,70.53,1004.35,0.000000,0.000000,0.00,0,1,-0.8306,-0.2910,0.2878,20.3511,4.6947,5.4275,0.926,0,NONE,2
8.449,22.78,70.53,1004.35,0.000000,0.000000,0.00,0,1,-0.8394,-0.2649,0.2983,3.0153,1.7252,-7.1679,0.929,0,NONE,2
8.510,22.75,70.46,1004.29,0.000000,0.000000,0.00,0,1,-0.7964,-0.3274,0.3689,4.2443,-9.7710,-19.2672,0.937,0,NONE,2
8.571,22.77,70.44,1004.33,0.000000,0.000000,0.00,0,1,-0.8047,-0.2410,0.2988,9.8397,-17.6641,24.0992,0.892,0,NONE,2
8.654,22.77,70.44,1004.33,0.000000,0.000000,0.00,0,1,-0.8137,-0.2646,0.3540,9.3740,-15.8931,21.6641,0.926,0,NONE,2
8.709,22.78,70.47,1004.33,0.000000,0.000000,0.00,0,1,-0.8416,-0.2810,0.3987,9.4809,-12.0076,20.1450,0.973,0,NONE,2
8.812,22.75,70.49,1004.28,0.000000,0.000000,0.00,0,1,-0.8269,-0.2678,0.3369,-8.6794,-6.0382,-9.4198,0.932,0,NONE,2
8.915,22.79,70.51,1004.32,0.000000,0.000000,0.00,0,1,-0.7632,-0.2751,0.3914,-21.5878,-41.8321,4.4351,0.901,0,NONE,2
8.970,22.78,70.53,1004.33,0.000000,0.000000,0.00,0,1,-0.7188,-0.3091,0.3879,-25.5954,-45.1832,-10.7557,0.873,0,NONE,2
9.021,22.78,70.53,1004.33,0.000000,0.000000,0.00,0,1,-0.6572,-0.2966,0.4089,-28.3282,-32.4656,-9.1374,0.829,0,NONE,2
9.082,22.75,70.49,1004.27,0.000000,0.000000,0.00,0,1,-0.6343,-0.3030,0.3716,-52.3740,-30.7176,11.3206,0.795,0,NONE,2
9.142,22.78,70.46,1004.32,0.000000,0.000000,0.00,0,1,-0.6833,-0.3926,0.2871,-62.8931,-77.8473,-9.3588,0.839,0,NONE,2
9.203,22.78,70.46,1004.32,0.000000,0.000000,0.00,0,1,-0.5564,-0.4592,0.6106,-95.2290,-226.9924,-34.1985,0.945,0,NONE,2
9.265,22.76,70.49,1004.29,0.000000,0.000000,0.00,0,1,-0.3435,-0.4287,1.0889,-27.0916,-56.1450,-17.6947,1.220,0,NONE,2
9.357,22.77,70.50,1004.33,0.000000,0.000000,0.00,0,1,-0.3103,-0.4551,0.8679,-103.0000,39.0840,17.4198,1.028,0,NONE,2
9.411,22.77,70.50,1004.33,0.000000,0.000000,0.00,0,1,-0.6111,-0.1855,0.6843,-199.2595,82.5802,-11.7863,0.936,0,NONE,2
9.462,22.77,70.49,1004.32,0.000000,0.000000,0.00,0,1,-0.1326,-0.0742,0.7144,-250.1374,65.6107,-158.1298,0.730,0,NONE,2
9.523,22.77,70.49,1004.32,0.000000,0.000000,0.00,0,1,0.1738,-0.0424,1.1575,-250.1374,70.4275,-206.9389,1.171,0,NONE,2
9.646,22.78,70.51,1004.34,0.000000,0.000000,0.00,0,1,0.1213,-0.1738,1.3923,-137.5038,153.6412,-150.6870,1.408,0,NONE,2
9.756,22.77,70.47,1004.31,0.000000,0.000000,0.00,0,1,0.0444,-0.2607,1.2920,152.8168,209.3664,-66.2824,1.319,0,NONE,2
9.837,22.78,70.40,1004.33,0.000000,0.000000,0.00,0,1,0.0908,-0.1892,1.3599,229.7176,177.7176,-38.4885,1.376,0,NONE,2
9.892,22.78,70.40,1004.33,0.000000,0.000000,0.00,0,1,0.1262,-0.1443,1.1396,250.1298,139.2519,-9.3359,1.156,0,NONE,2
9.942,22.77,70.39,1004.31,0.000000,0.000000,0.00,0,1,0.0024,-0.1255,1.1252,126.7099,-18.1298,127.6947,1.132,0,NONE,2
10.251,22.79,70.15,1004.33,0.000000,0.000000,0.00,0,1,0.0444,-0.0026,1.3933,-234.1756,-188.1832,250.1298,1.394,0,NONE,3
10.376,22.79,70.13,1004.32,0.000000,0.000000,0.00,0,1,0.0078,0.0903,0.7805,-250.1374,-171.9008,61.3053,0.786,0,NONE,3
10.430,22.79,70.08,1004.34,0.000000,0.000000,0.00,0,1,-0.1187,-0.0708,1.2053,-250.1374,-34.9924,18.7786,1.213,0,NONE,3
10.483,22.79,70.08,1004.34,0.000000,0.000000,0.00,0,1,0.1704,0.1321,0.6873,-173.9160,59.1527,-67.3130,0.720,0,NONE,3
10.544,22.76,69.99,1004.27,0.000000,0.000000,0.00,0,1,-0.0512,-0.1904,1.0601,-20.4198,135.0916,-4.7176,1.078,0,NONE,3
10.604,22.78,69.91,1004.34,0.000000,0.000000,0.00,0,1,0.0244,-0.1563,1.3115,87.3969,250.1298,17.6031,1.321,0,NONE,3
10.665,22.78,69.91,1004.34,0.000000,0.000000,0.00,0,1,0.1086,-0.1492,1.3860,173.2748,250.1298,-0.0458,1.398,0,NONE,3
10.725,22.78,69.84,1004.33,0.000000,0.000000,0.00,0,1,-0.0786,-0.0966,1.8960,202.9313,250.1298,23.0153,1.900,0,NONE,3
10.817,22.79,69.73,1004.34,0.000000,0.000000,0.00,0,1,-0.1248,-0.2488,1.9999,160.5038,250.1298,-94.6565,2.019,0,NONE,3
10.871,22.79,69.73,1004.34,0.000000,0.000000,0.00,0,1,0.0214,-0.1558,1.4456,98.8092,250.1298,-158.8092,1.454,0,NONE,3
10.925,22.78,69.66,1004.32,0.000000,0.000000,0.00,0,1,-0.0705,-0.0752,1.2083,1.2290,174.3893,-102.9771,1.213,0,NONE,3
10.986,22.78,69.66,1004.32,0.000000,0.000000,0.00,0,1,0.0620,-0.0734,1.1357,-99.2901,166.9695,-55.3511,1.140,0,NONE,3
11.109,22.78,69.57,1004.30,0.000000,0.000000,0.00,0,1,0.2131,-0.0627,0.6809,-126.6947,-21.5191,-28.6031,0.716,0,NONE,3
11.226,22.79,69.54,1004.31,0.000000,0.000000,0.00,0,1,0.0454,-0.1128,1.5530,-2.8244,-250.1374,51.7710,1.558,0,NONE,3
11.328,22.81,69.52,1004.37,0.000000,0.000000,0.00,0,1,0.0227,-0.1909,1.9999,94.3511,-250.1374,100.5115,2.009,0,NONE,3
11.383,22.81,69.55,1004.33,0.000000,0.000000,0.00,0,1,-0.2297,-0.2507,1.9999,126.7786,-250.1374,142.5420,2.029,0,NONE,3
11.436,22.81,69.55,1004.33,0.000000,0.000000,0.00,0,1,-0.1736,-0.1924,1.9999,129.0305,-250.1374,200.9924,2.017,0,NONE,3
11.558,22.78,69.42,1004.30,0.000000,0.000000,0.00,0,1,-0.0730,0.0385,1.0264,-32.6412,-194.2061,165.0763,1.030,0,NONE,3
11.613,22.82,69.45,1004.35,0.000000,0.000000,0.00,0,1,-0.1565,0.0439,0.7224,-131.1298,-104.9542,68.8931,0.740,0,NONE,3
11.667,22.82,69.45,1004.35,0.000000,0.000000,0.00,0,1,-0.0900,0.0927,0.4641,-203.3969,3.1527,1.0687,0.482,0,NONE,3
11.727,22.79,69.43,1004.29,0.000000,0.000000,0.00,0,1,-0.0986,0.0815,0.6067,-205.8015,214.2366,-69.0382,0.620,0,NONE,3
11.790,22.80,69.36,1004.30,0.000000,0.000000,0.00,0,1,0.1592,-0.1099,1.9729,-2.3206,250.1298,13.7405,1.982,0,NONE,3
11.873,22.81,69.30,1004.34,0.000000,0.000000,0.00,0,1,0.0544,-0.2021,1.9999,26.5954,250.1298,1.3969,2.011,0,NONE,3
11.989,22.79,69.23,1004.29,0.000000,0.000000,0.00,0,1,0.0468,-0.1943,1.8953,213.5267,250.1298,-75.6260,1.906,0,NONE,3
12.071,22.81,69.16,1004.32,0.000000,0.000000,0.00,0,1,0.0134,-0.1440,1.7566,204.5954,250.1298,-86.8702,1.763,0,NONE,3
12.126,22.81,69.16,1004.32,0.000000,0.000000,0.00,0,1,-0.0122,-0.1392,1.3757,129.4351,224.8931,-127.1221,1.383,0,NONE,3
12.178,22.79,69.17,1004.33,0.000000,0.000000,0.00,0,1,0.0178,-0.0695,0.9956,31.8015,166.2748,-95.4580,0.998,0,NONE,3
12.370,22.83,69.05,1004.35,0.000000,0.000000,0.00,0,1,0.0893,-0.0839,1.4756,8.9771,-250.1374,125.2366,1.481,0,NONE,3
12.452,22.82,68.99,1004.32,0.000000,0.000000,0.00,0,1,-0.0908,-0.2712,1.9999,39.7710,-250.1374,234.1298,2.020,0,NONE,3
12.533,22.82,68.99,1004.32,0.000000,0.000000,0.00,0,1,-0.1726,-0.3149,1.9999,41.0458,-250.1374,217.5496,2.032,0,NONE,3
12.588,22.82,69.03,1004.33,0.000000,0.000000,0.00,0,1,-0.7080,0.1382,1.9999,123.0076,-250.1374,238.0992,2.126,0,NONE,3
12.641,22.82,68.96,1004.24,0.000000,0.000000,0.00,0,1,-0.2134,-0.2449,1.9999,125.3588,-250.1374,250.1298,2.026,0,NONE,3
12.749,22.81,68.93,1004.28,0.000000,0.000000,0.00,0,1,0.0622,0.0185,0.9609,37.9237,-60.1908,250.1298,0.963,0,NONE,3
12.831,22.81,68.93,1004.28,0.000000,0.000000,0.00,0,1,0.0959,0.0405,0.7991,45.6031,-68.3817,250.1298,0.806,0,NONE,3
12.885,22.82,68.91,1004.27,0.000000,0.000000,0.00,0,1,0.0854,0.1731,0.2725,95.3435,-23.4427,250.1298,0.334,0,NONE,3
12.936,22.80,68.85,1004.24,0.000000,0.000000,0.00,0,1,0.0915,0.1650,-0.0585,129.9695,43.2061,179.7252,0.198,0,NONE,3
13.027,22.80,68.85,1004.24,0.000000,0.000000,0.00,0,1,0.1104,0.1160,-0.2620,148.3282,35.3206,119.6107,0.307,0,NONE,3
13.082,22.82,68.88,1004.25,0.000000,0.000000,0.00,0,1,-0.0312,0.1140,-0.1143,145.0000,128.5725,77.4657,0.164,0,NONE,4
13.133,22.80,68.79,1004.24,0.000000,0.000000,0.00,0,1,0.0007,0.0715,-0.0229,153.9695,250.1298,24.6947,0.075,0,NONE,4
13.194,22.80,68.79,1004.24,0.000000,0.000000,0.00,0,1,0.0944,0.0578,0.4473,201.0763,250.1298,-96.6336,0.461,0,NONE,4
13.254,22.82,68.74,1004.29,0.000000,0.000000,0.00,0,1,0.2183,-0.0180,0.7454,249.4504,250.1298,-250.1374,0.777,0,NONE,4
13.315,22.82,68.74,1004.29,0.000000,0.000000,0.00,0,1,-0.1653,-0.0598,1.8381,213.9771,250.1298,-250.1374,1.847,0,NONE,4
13.406,22.83,68.73,1004.28,0.000000,0.000000,0.00,0,1,-0.0708,-0.3367,1.9999,127.8779,114.9847,-250.1374,2.029,0,NONE,4
13.509,22.84,68.68,1004.33,0.000000,0.000000,0.00,0,1,-0.0781,-0.3152,1.9999,250.1298,-90.2366,-70.5802,2.026,0,NONE,4
13.604,22.84,68.63,1004.36,0.000000,0.000000,0.00,0,1,-0.0051,-0.1575,1.3525,250.1298,7.1603,52.3359,1.362,0,NONE,4
13.659,22.84,68.59,1004.34,0.000000,0.000000,0.00,0,1,-0.0422,-0.0219,1.3884,125.4504,79.3664,104.4275,1.389,0,NONE,4
13.709,22.84,68.59,1004.34,0.000000,0.000000,0.00,0,1,0.0441,-0.0495,1.2317,-42.7786,34.5725,81.6260,1.233,0,NONE,4
13.792,22.85,68.55,1004.36,0.000000,0.000000,0.00,0,1,0.0542,-0.0515,1.1443,32.0076,6.5496,51.6412,1.147,0,NONE,4
13.874,22.85,68.55,1004.36,0.000000,0.000000,0.00,0,1,0.0634,-0.0556,1.0664,40.6641,1.9924,48.3893,1.070,0,NONE,4
13.928,22.85,68.52,1004.34,0.000000,0.000000,0.00,0,1,-0.0026,-0.0654,1.0103,59.9847,18.8550,82.1603,1.012,0,NONE,4
14.052,22.82,68.51,1004.34,0.000000,0.000000,0.00,0,1,0.0327,-0.0361,0.6414,-64.3511,-15.6641,22.3435,0.643,0,NONE,4
14.154,22.85,68.50,1004.35,0.000000,0.000000,0.00,0,1,0.0632,-0.0170,0.6221,-112.3206,10.7863,-10.8092,0.626,0,NONE,4
14.264,22.86,68.48,1004.33,0.000000,0.000000,0.00,0,1,-0.0007,-0.1802,1.4626,-85.1145,13.7023,-74.2290,1.474,0,NONE,4
14.346,22.85,68.48,1004.33,0.000000,0.000000,0.00,0,1,0.2510,-0.1111,0.9680,60.6870,-26.3893,-81.9466,1.006,0,NONE,4
14.434,22.85,68.46,1004.35,0.000000,0.000000,0.00,0,1,0.2166,-0.0822,1.0078,87.0458,-55.6489,82.1298,1.034,0,NONE,4
14.515,22.85,68.45,1004.37,0.000000,0.000000,0.00,0,1,0.1606,-0.2847,0.9971,47.4351,-8.3130,102.8626,1.049,0,NONE,4
14.597,22.84,68.43,1004.33,0.000000,0.000000,0.00,0,1,0.1577,-0.4209,0.7573,71.3893,-40.5267,91.3893,0.881,0,NONE,4
14.651,22.82,68.42,1004.28,0.000000,0.000000,0.00,0,1,0.1565,-0.5210,0.7395,67.2214,-7.5420,44.1908,0.918,0,NONE,4
14.734,22.85,68.41,1004.36,0.000000,0.000000,0.00,0,1,0.0710,-0.7930,0.9954,65.8015,8.8092,45.0992,1.275,0,NONE,4
14.815,22.85,68.39,1004.33,0.000000,0.000000,0.00,0,1,0.1360,-0.6611,0.8499,63.5115,-21.7023,48.8550,1.085,0,NONE,4
14.897,22.84,68.39,1004.33,0.000000,0.000000,0.00,0,1,0.1416,-0.5464,0.8765,69.3435,-14.2824,55.2137,1.042,0,NONE,4
14.951,22.84,68.39,1004.33,0.000000,0.000000,0.00,0,1,0.1826,-0.6160,0.3516,45.5954,-6.5954,45.4427,0.732,0,NONE,4
15.016,22.83,68.35,1004.26,0.000000,0.000000,0.00,0,1,0.0881,-0.5647,0.3291,29.8015,-41.6870,62.1450,0.660,0,NONE,4
15.074,22.84,68.35,1004.31,0.000000,0.000000,0.00,0,1,0.0053,-0.5696,0.7119,59.0153,-53.1603,32.6031,0.912,0,NONE,4
15.157,22.84,68.35,1004.31,0.000000,0.000000,0.00,0,1,0.0327,-0.5471,0.6299,16.2901,-28.2214,-49.5038,0.835,0,NONE,4
15.211,22.85,68.34,1004.28,0.000000,0.000000,0.00,0,1,0.0559,-0.6602,0.7239,4.3359,-35.4504,-41.1374,0.981,0,NONE,4
15.294,22.83,68.34,1004.28,0.000000,0.000000,0.00,0,1,0.1040,-0.5461,0.7607,1.8092,-20.7252,-32.0611,0.942,0,NONE,4
15.390,22.84,68.35,1004.29,0.000000,0.000000,0.00,0,1,0.0312,-0.3953,0.7158,-29.3359,16.6794,-4.4275,0.818,0,NONE,4
15.445,22.84,68.38,1004.31,0.000000,0.000000,0.00,0,1,0.1846,-0.3772,0.8530,-86.2748,-18.1221,-59.7328,0.951,0,NONE,4
15.527,22.84,68.38,1004.31,0.000000,0.000000,0.00,0,1,0.1526,-0.3418,0.8369,-102.2672,-20.9771,-79.7481,0.917,0,NONE,4
15.615,22.86,68.27,1004.33,0.000000,0.000000,0.00,0,1,0.4600,-0.4121,1.0999,-121.1832,-13.2137,-74.1145,1.261,0,NONE,4
15.718,22.86,68.31,1004.33,0.000000,0.000000,0.00,0,1,0.4214,-0.4988,1.2419,36.8702,-4.4275,-42.5038,1.403,0,NONE,4
